country,country_code,indicator,indicator_code,year,value
Sweden,SWE,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,2007,83.0
Sweden,SWE,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,2007,78.9
Sweden,SWE,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2007,80.9
Sweden,SWE,Population growth (annual %),SP.POP.GROW,2007,0.0074155251462544505
Sweden,SWE,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,2007,0.005
Sweden,SWE,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,2007,0.06161
Sweden,SWE,Urban population (% of total population),SP.URB.TOTL.IN.ZS,2007,0.84588
Sweden,SWE,Gini index,SI.POV.GINI,2008,28.1
Sweden,SWE,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,2008,83.2
Sweden,SWE,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,2008,79.1
Sweden,SWE,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2008,81.1
Sweden,SWE,Population growth (annual %),SP.POP.GROW,2008,0.007790332907701339
Sweden,SWE,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,2008,0.006999999999999999
Sweden,SWE,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,2008,0.06235
Sweden,SWE,Urban population (% of total population),SP.URB.TOTL.IN.ZS,2008,0.84746
Sweden,SWE,Gini index,SI.POV.GINI,2009,27.3
Sweden,SWE,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,2009,83.4
Sweden,SWE,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,2009,79.4
Sweden,SWE,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2009,81.3512195121951
Sweden,SWE,Population growth (annual %),SP.POP.GROW,2009,0.008519044129366769
Sweden,SWE,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,2009,0.005
Sweden,SWE,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,2009,0.08351000000000001
Sweden,SWE,Urban population (% of total population),SP.URB.TOTL.IN.ZS,2009,0.84902
Sweden,SWE,Gini index,SI.POV.GINI,2010,27.7
Sweden,SWE,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,2010,83.5
Sweden,SWE,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,2010,79.5
Sweden,SWE,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2010,81.4512195121951
Sweden,SWE,Population growth (annual %),SP.POP.GROW,2010,0.00852524628765313
Sweden,SWE,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,2010,0.006
Sweden,SWE,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,2010,0.0861
Sweden,SWE,Urban population (% of total population),SP.URB.TOTL.IN.ZS,2010,0.85056
Sweden,SWE,Gini index,SI.POV.GINI,2011,27.6
Sweden,SWE,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,2011,83.8
Sweden,SWE,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,2011,79.9
Sweden,SWE,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2011,81.8024390243903
Sweden,SWE,Population growth (annual %),SP.POP.GROW,2011,0.00755150133665177
Sweden,SWE,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,2011,0.006999999999999999
Sweden,SWE,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,2011,0.07804
Sweden,SWE,Urban population (% of total population),SP.URB.TOTL.IN.ZS,2011,0.85297
Sweden,SWE,Gini index,SI.POV.GINI,2012,27.6
Sweden,SWE,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,2012,83.6
Sweden,SWE,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,2012,79.9
Sweden,SWE,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2012,81.7048780487805
Sweden,SWE,Population growth (annual %),SP.POP.GROW,2012,0.007397632724348629
Sweden,SWE,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,2012,0.005
Sweden,SWE,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,2012,0.07976
Sweden,SWE,Urban population (% of total population),SP.URB.TOTL.IN.ZS,2012,0.8562000000000001
Sweden,SWE,Gini index,SI.POV.GINI,2013,28.8
Sweden,SWE,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,2013,83.8
Sweden,SWE,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,2013,80.2
Sweden,SWE,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2013,81.9560975609756
Sweden,SWE,Population growth (annual %),SP.POP.GROW,2013,0.008473486522463049
Sweden,SWE,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,2013,0.006999999999999999
Sweden,SWE,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,2013,0.08052
Sweden,SWE,Urban population (% of total population),SP.URB.TOTL.IN.ZS,2013,0.8593600000000001
Sweden,SWE,Gini index,SI.POV.GINI,2014,28.4
Sweden,SWE,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,2014,84.2
Sweden,SWE,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,2014,80.4
Sweden,SWE,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2014,82.2536585365854
Sweden,SWE,Population growth (annual %),SP.POP.GROW,2014,0.00992219728591882
Sweden,SWE,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,2014,0.005
Sweden,SWE,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,2014,0.07954
Sweden,SWE,Urban population (% of total population),SP.URB.TOTL.IN.ZS,2014,0.86247
Sweden,SWE,Gini index,SI.POV.GINI,2015,29.2
Sweden,SWE,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,2015,84.1
Sweden,SWE,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,2015,80.4
Sweden,SWE,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2015,82.2048780487805
Sweden,SWE,Population growth (annual %),SP.POP.GROW,2015,0.0105745468551674
Sweden,SWE,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,2015,0.006
Sweden,SWE,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,2015,0.07432
Sweden,SWE,Urban population (% of total population),SP.URB.TOTL.IN.ZS,2015,0.86553
Sweden,SWE,Gini index,SI.POV.GINI,2016,29.6
Sweden,SWE,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,2016,84.1
Sweden,SWE,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,2016,80.6
Sweden,SWE,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2016,82.3073170731707
Sweden,SWE,Population growth (annual %),SP.POP.GROW,2016,0.0125645398510305
Sweden,SWE,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,2016,0.004
Sweden,SWE,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,2016,0.0699
Sweden,SWE,Urban population (% of total population),SP.URB.TOTL.IN.ZS,2016,0.8685200000000001
Sweden,SWE,Gini index,SI.POV.GINI,2017,28.8
Sweden,SWE,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,2017,84.1
Sweden,SWE,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,2017,80.8
Sweden,SWE,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2017,82.409756097561
Sweden,SWE,Population growth (annual %),SP.POP.GROW,2017,0.0134744505956262
Sweden,SWE,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,2017,0.003
Sweden,SWE,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,2017,0.06718
Sweden,SWE,Urban population (% of total population),SP.URB.TOTL.IN.ZS,2017,0.87146
Sweden,SWE,Gini index,SI.POV.GINI,2018,30.0
Sweden,SWE,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,2018,84.3
Sweden,SWE,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,2018,80.9
Sweden,SWE,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2018,82.5585365853659
Sweden,SWE,Population growth (annual %),SP.POP.GROW,2018,0.011616451599603901
Sweden,SWE,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,2018,0.009000000000000001
Sweden,SWE,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,2018,0.06365
Sweden,SWE,Urban population (% of total population),SP.URB.TOTL.IN.ZS,2018,0.8743099999999999
Sweden,SWE,Gini index,SI.POV.GINI,2019,29.3
Sweden,SWE,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,2019,84.8
Sweden,SWE,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,2019,81.5
Sweden,SWE,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2019,83.109756097561
Sweden,SWE,Population growth (annual %),SP.POP.GROW,2019,0.0101372226345511
Sweden,SWE,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,2019,0.004
Sweden,SWE,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,2019,0.06833
Sweden,SWE,Urban population (% of total population),SP.URB.TOTL.IN.ZS,2019,0.87708
Sweden,SWE,Gini index,SI.POV.GINI,2020,28.9
Sweden,SWE,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,2020,84.2
Sweden,SWE,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,2020,80.6
Sweden,SWE,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2020,82.3560975609756
Sweden,SWE,Population growth (annual %),SP.POP.GROW,2020,0.00722703912882934
Sweden,SWE,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,2020,0.005
Sweden,SWE,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,2020,0.08291
Sweden,SWE,Urban population (% of total population),SP.URB.TOTL.IN.ZS,2020,0.87977
Sweden,SWE,Gini index,SI.POV.GINI,2021,29.8
Sweden,SWE,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,2021,84.9
Sweden,SWE,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,2021,81.3
Sweden,SWE,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2021,83.0560975609756
Sweden,SWE,Population growth (annual %),SP.POP.GROW,2021,0.00600591532839468
Sweden,SWE,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,2021,0.006
Sweden,SWE,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,2021,0.08721999999999999
Sweden,SWE,Urban population (% of total population),SP.URB.TOTL.IN.ZS,2021,0.8823799999999999
Sweden,SWE,Gini index,SI.POV.GINI,2022,31.6
Sweden,SWE,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,2022,84.8
Sweden,SWE,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,2022,81.4
Sweden,SWE,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2022,83.0585365853659
Sweden,SWE,Population growth (annual %),SP.POP.GROW,2022,0.0068058286829853
Sweden,SWE,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,2022,0.013000000000000001
Sweden,SWE,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,2022,0.07392
Sweden,SWE,Urban population (% of total population),SP.URB.TOTL.IN.ZS,2022,0.88492
Sweden,SWE,Gini index,SI.POV.GINI,2023,31.6
Sweden,SWE,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,2023,85.0
Sweden,SWE,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,2023,81.7
Sweden,SWE,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2023,83.309756097561
Sweden,SWE,Population growth (annual %),SP.POP.GROW,2023,0.00472717863265105
Sweden,SWE,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,2023,0.013000000000000001
Sweden,SWE,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,2023,0.07611
Sweden,SWE,Urban population (% of total population),SP.URB.TOTL.IN.ZS,2023,0.88738
Sweden,SWE,Gini index,SI.POV.GINI,2024,31.6
Sweden,SWE,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,2024,85.0
Sweden,SWE,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,2024,81.7
Sweden,SWE,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2024,83.309756097561
Sweden,SWE,Population growth (annual %),SP.POP.GROW,2024,0.00313432129983607
Sweden,SWE,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,2024,0.013000000000000001
Sweden,SWE,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,2024,0.08528000000000001
Sweden,SWE,Urban population (% of total population),SP.URB.TOTL.IN.ZS,2024,0.88976
United Kingdom,GBR,Gini index,SI.POV.GINI,2000,38.8
United Kingdom,GBR,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,2000,80.2
United Kingdom,GBR,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,2000,75.4
United Kingdom,GBR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2000,77.7414634146342
United Kingdom,GBR,Population growth (annual %),SP.POP.GROW,2000,0.0035730088742160497
United Kingdom,GBR,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,2000,0.002
United Kingdom,GBR,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,2000,0.05558
United Kingdom,GBR,Urban population (% of total population),SP.URB.TOTL.IN.ZS,2000,0.7865099999999999
United Kingdom,GBR,Gini index,SI.POV.GINI,2001,37.1
United Kingdom,GBR,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,2001,80.4
United Kingdom,GBR,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,2001,75.7
United Kingdom,GBR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2001,77.9926829268293
United Kingdom,GBR,Population growth (annual %),SP.POP.GROW,2001,0.0038497596956422802
United Kingdom,GBR,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,2001,0.002
United Kingdom,GBR,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,2001,0.046959999999999995
United Kingdom,GBR,Urban population (% of total population),SP.URB.TOTL.IN.ZS,2001,0.78751
United Kingdom,GBR,Gini index,SI.POV.GINI,2002,35.1
United Kingdom,GBR,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,2002,80.5
United Kingdom,GBR,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,2002,75.9
United Kingdom,GBR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2002,78.1439024390244
United Kingdom,GBR,Population growth (annual %),SP.POP.GROW,2002,0.00423337079636281
United Kingdom,GBR,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,2002,0.002
United Kingdom,GBR,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,2002,0.05037
United Kingdom,GBR,Urban population (% of total population),SP.URB.TOTL.IN.ZS,2002,0.79047
United Kingdom,GBR,Gini index,SI.POV.GINI,2003,34.9
United Kingdom,GBR,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,2003,80.7
United Kingdom,GBR,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,2003,76.3
United Kingdom,GBR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2003,78.4463414634146
United Kingdom,GBR,Population growth (annual %),SP.POP.GROW,2003,0.0046564111360299296
United Kingdom,GBR,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,2003,0.002
United Kingdom,GBR,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,2003,0.04807
United Kingdom,GBR,Urban population (% of total population),SP.URB.TOTL.IN.ZS,2003,0.79339
United Kingdom,GBR,Gini index,SI.POV.GINI,2004,34.8
United Kingdom,GBR,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,2004,81.0
United Kingdom,GBR,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,2004,76.6
United Kingdom,GBR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2004,78.7463414634146
United Kingdom,GBR,Population growth (annual %),SP.POP.GROW,2004,0.00568943113421317
United Kingdom,GBR,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,2004,0.002
United Kingdom,GBR,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,2004,0.04594
United Kingdom,GBR,Urban population (% of total population),SP.URB.TOTL.IN.ZS,2004,0.79629
United Kingdom,GBR,Gini index,SI.POV.GINI,2005,35.5
United Kingdom,GBR,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,2005,81.2
United Kingdom,GBR,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,2005,77.0
United Kingdom,GBR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2005,79.0487804878049
United Kingdom,GBR,Population growth (annual %),SP.POP.GROW,2005,0.0068661130607346
United Kingdom,GBR,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,2005,0.002
United Kingdom,GBR,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,2005,0.04835
United Kingdom,GBR,Urban population (% of total population),SP.URB.TOTL.IN.ZS,2005,0.79915
United Kingdom,GBR,Gini index,SI.POV.GINI,2006,35.9
United Kingdom,GBR,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,2006,81.4
United Kingdom,GBR,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,2006,77.2
United Kingdom,GBR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2006,79.2487804878049
United Kingdom,GBR,Population growth (annual %),SP.POP.GROW,2006,0.007350486784212899
United Kingdom,GBR,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,2006,0.002
United Kingdom,GBR,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,2006,0.05411
United Kingdom,GBR,Urban population (% of total population),SP.URB.TOTL.IN.ZS,2006,0.80199
United Kingdom,GBR,Gini index,SI.POV.GINI,2007,34.4
United Kingdom,GBR,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,2007,81.6
United Kingdom,GBR,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,2007,77.4
United Kingdom,GBR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2007,79.4487804878049
United Kingdom,GBR,Population growth (annual %),SP.POP.GROW,2007,0.00778666112441256
United Kingdom,GBR,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,2007,0.002
United Kingdom,GBR,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,2007,0.053419999999999995
United Kingdom,GBR,Urban population (% of total population),SP.URB.TOTL.IN.ZS,2007,0.80479
United Kingdom,GBR,Gini index,SI.POV.GINI,2008,35.4
United Kingdom,GBR,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,2008,81.7
United Kingdom,GBR,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,2008,77.6
United Kingdom,GBR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2008,79.6
United Kingdom,GBR,Population growth (annual %),SP.POP.GROW,2008,0.00787032622318939
United Kingdom,GBR,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,2008,0.002
United Kingdom,GBR,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,2008,0.057050000000000003
United Kingdom,GBR,Urban population (% of total population),SP.URB.TOTL.IN.ZS,2008,0.80757
United Kingdom,GBR,Gini index,SI.POV.GINI,2009,35.1
United Kingdom,GBR,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,2009,82.1
United Kingdom,GBR,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,2009,78.1
United Kingdom,GBR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2009,80.0512195121951
United Kingdom,GBR,Population growth (annual %),SP.POP.GROW,2009,0.007563908595934071
United Kingdom,GBR,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,2009,0.002
United Kingdom,GBR,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,2009,0.07627
United Kingdom,GBR,Urban population (% of total population),SP.URB.TOTL.IN.ZS,2009,0.8103100000000001
United Kingdom,GBR,Gini index,SI.POV.GINI,2010,33.7
United Kingdom,GBR,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,2010,82.4
United Kingdom,GBR,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,2010,78.5
United Kingdom,GBR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2010,80.4024390243902
United Kingdom,GBR,Population growth (annual %),SP.POP.GROW,2010,0.00783888646646516
United Kingdom,GBR,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,2010,0.002
United Kingdom,GBR,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,2010,0.07924
United Kingdom,GBR,Urban population (% of total population),SP.URB.TOTL.IN.ZS,2010,0.8130200000000001
United Kingdom,GBR,Gini index,SI.POV.GINI,2011,33.2
United Kingdom,GBR,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,2011,83.0
United Kingdom,GBR,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,2011,79.0
United Kingdom,GBR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2011,80.9512195121951
United Kingdom,GBR,Population growth (annual %),SP.POP.GROW,2011,0.007815065622366389
United Kingdom,GBR,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,2011,0.002
United Kingdom,GBR,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,2011,0.08169
United Kingdom,GBR,Urban population (% of total population),SP.URB.TOTL.IN.ZS,2011,0.8157
United Kingdom,GBR,Gini index,SI.POV.GINI,2012,33.1
